"url";"titulo_periodico";"h5-index"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Therapeutic Advances in Infectious Disease";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Therapeutic Advances in Respiratory Disease";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Therapeutic Advances in Hematology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Therapeutic Advances in Ophthalmology";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Therapeutic Advances in Drug Safety";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Therapeutic Advances in Urology";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+THERAPY&btnG=";"Advanced Ultrasound in Diagnosis and Therapy";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ADVANCES+IN+WATER+RESOURCES&btnG=";"Advances in Water Resources";"56"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AESTHETIC+PLASTIC+SURGERY&btnG=";"Aesthetic Plastic Surgery";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AESTHETIC+PLASTIC+SURGERY&btnG=";"Journal of Plastic, Reconstructive & Aesthetic Surgery";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AESTHETIC+PLASTIC+SURGERY&btnG=";"Facial Plastic Surgery & Aesthetic Medicine";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AESTHETIC+PLASTIC+SURGERY&btnG=";"The American Journal of Cosmetic Surgery";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AESTHETIC+PLASTIC+SURGERY&btnG=";"Surgical And Cosmetic Dermatology";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AESTHETIC+PLASTIC+SURGERY&btnG=";"Archives of Aesthetic Plastic Surgery";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AFRICAN+JOURNAL+OF+BUSINESS+MANAGEMENT&btnG=";"South African Journal of Business Management";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AFRICAN+JOURNAL+OF+BUSINESS+MANAGEMENT&btnG=";"African Journal of Management and Business Research";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AFRICAN+JOURNAL+OF+BUSINESS+MANAGEMENT&btnG=";"African Journal of Business and Management (AJBUMA)";"3"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AFRICAN+JOURNAL+OF+MICROBIOLOGY+RESEARCH&btnG=";"African Journal of Microbiology Research";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGE+AND+AGEING&btnG=";"Age and Ageing";"77"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGEING+INTERNATIONAL&btnG=";"The International Journal of Aging and Human Development";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGEING+INTERNATIONAL&btnG=";"Ageing International";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGEING+INTERNATIONAL&btnG=";"International Conference on Information and Communication Technologies for Ageing Well and e-Health";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGEING+INTERNATIONAL&btnG=";"International Conference on Advances in Modern Age Technologies for Health and Engineering Science";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGEING+RESEARCH+REVIEWS&btnG=";"Ageing Research Reviews";"112"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGENDA+POL%C3%8DTICA&btnG=";"Revista Agenda Política";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGENDA+SOCIAL&btnG=";"New Agenda: South African Journal of Social and Economic Policy";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGGRESSIVE+BEHAVIOR&btnG=";"Aggression and Violent Behavior";"55"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGGRESSIVE+BEHAVIOR&btnG=";"Aggressive Behavior";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGGRESSIVE+BEHAVIOR&btnG=";"Behavioral Sciences of Terrorism and Political Aggression";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGGRESSION+AND+VIOLENT+BEHAVIOUR&btnG=";"Aggression and Violent Behavior";"55"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGING+%26+MENTAL+HEALTH&btnG=";"Aging & Mental Health";"66"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGING+CLINICAL+AND+EXPERIMENTAL+RESEARCH&btnG=";"Aging Clinical and Experimental Research";"66"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGING+MALE&btnG=";"The aging male";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA%3A+ESTUDOS+EM+TEORIA+PSICANAL%C3%8DTICA&btnG=";"Ágora: Estudos em Teoria Psicanalítica";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"El Ágora USB";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Agora débats/jeunesses";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Ágora: Estudos em Teoria Psicanalítica";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Agora International Journal of Economical Sciences";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Agora. Papeles de Filosofía";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Ágora";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Agora";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Ágora: Estudos Clássicos em Debate";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Agora International Journal of Juridical Sciences";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Revista Ágora Filosófica";"3"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Revista Ágora";"2"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Ágora UNLaR";"2"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GORA&btnG=";"Ágora: Papeles de arte gramático";"1"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AGROECOLOGY+AND+SUSTAINABLE+FOOD+SYSTEMS&btnG=";"Agroecology and Sustainable Food Systems";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=%C3%81GUAS+SUBTERR%C3%82NEAS&btnG=";"Águas Subterrâneas";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+AND+BEHAVIOR&btnG=";"AIDS and behavior";"66"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+CARE&btnG=";"AIDS Patient Care and STDs";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+CARE&btnG=";"AIDS Care";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+CARE&btnG=";"HIV/AIDS-Research and Palliative Care";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+CARE&btnG=";"Journal of the International Association of Providers of AIDS Care (JIAPAC)";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+CARE&btnG=";"Journal of the Association of Nurses In AIDS Care";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS and behavior";"66"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"Journal of the International AIDS Society";"56"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS";"46"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"Current HIV/AIDS Reports";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS Patient Care and STDs";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS Care";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS Research and Therapy";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"Current opinion in HIV and AIDS";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"International Conference on Decision Aid Sciences and Application";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"International Journal of STD & AIDS";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"HIV/AIDS-Research and Palliative Care";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"International journal of MCH and AIDS";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"International Conference on Decision Aid Sciences and Applications";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS Research and Human Retroviruses";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"Journal of the International Association of Providers of AIDS Care (JIAPAC)";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"Journal of the Association of Nurses In AIDS Care";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS education and prevention";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"AIDS Reviews";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"African Journal of AIDS Research";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS&btnG=";"Indian Journal of Sexually Transmitted Diseases and AIDS";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+RESEARCH+AND+HUMAN+RETROVIRUSES&btnG=";"AIDS Research and Human Retroviruses";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+PATIENT+CARE+AND+STDS&btnG=";"AIDS Patient Care and STDs";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+RESEARCH+AND+THERAPY&btnG=";"AIDS Research and Therapy";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+RESEARCH+AND+TREATMENT&btnG=";"AIDS Research and Therapy";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIDS+RESEARCH+AND+TREATMENT&btnG=";"HIV/AIDS-Research and Palliative Care";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AIR+QUALITY%2C+ATMOSPHERE+%26+HEALTH&btnG=";"Air Quality, Atmosphere & Health";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALBUQUERQUE%3A+REVISTA+DE+HIST%C3%93RIA&btnG=";"albuquerque: revista de história";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Drug and Alcohol Dependence";"74"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Drug and Alcohol Review";"46"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Alcohol and Alcoholism";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Journal of Studies on Alcohol and Drugs";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"The American Journal of Drug and Alcohol Abuse";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Alcohol";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Nordic Studies on Alcohol and Drugs";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOL&btnG=";"Drug and Alcohol Dependence Reports";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCEU&btnG=";"ALCEU";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCEU&btnG=";"Alceu: Revista de Comunicação, Cultura e Política";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOLISM%3A+CLINICAL+AND+EXPERIMENTAL+RESEARCH&btnG=";"Alcoholism-Clinical and Experimental Research";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOLISM%3A+CLINICAL+AND+EXPERIMENTAL+RESEARCH&btnG=";"Alcoholism: Clinical and Experimental Research";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOLISM%2C+CLINICAL+AND+EXPERIMENTAL+RESEARCH&btnG=";"Alcoholism-Clinical and Experimental Research";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALCOHOLISM%2C+CLINICAL+AND+EXPERIMENTAL+RESEARCH&btnG=";"Alcoholism: Clinical and Experimental Research";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALETHEIA&btnG=";"Aletheia";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALETHEIA&btnG=";"Aletheia: Revista de Desarrollo Humano, Educativo y Social Contemporáneo";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALERGIA&btnG=";"Revista alergia Mexico (Tecamachalco, Puebla, Mexico)";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALERGIA&btnG=";"Alergia, Asma e Inmunología Pediátricas";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGOLOGIA+ET+IMMUNOPATHOLOGIA&btnG=";"Allergologia et Immunopathologia";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Journal of Allergy and Clinical Immunology";"119"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Allergy";"109"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"The Journal of Allergy and Clinical Immunology: In Practice";"91"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Clinical Reviews in Allergy & Immunology";"60"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Annals of allergy, asthma & immunology";"56"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Pediatric Allergy and Immunology";"49"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"International Forum of Allergy & Rhinology";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Clinical & Experimental Allergy";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"World Allergy Organization Journal";"43"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Current Allergy and Asthma Reports";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Journal of Asthma and Allergy";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Clinical and Translational Allergy";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"International Archives of Allergy and Immunology";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Allergy, Asthma & Immunology Research";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"American Journal of Rhinology & Allergy";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Allergy, Asthma & Clinical Immunology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Current Opinion in Allergy and Clinical Immunology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Frontiers in Allergy";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Immunology and Allergy Clinics";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALLERGY&btnG=";"Allergy & Asthma Proceedings";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALMANAQUE+MULTIDISCIPLINAR+DE+PESQUISA&btnG=";"Almanaque Multidisciplinar de Pesquisa";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALZHEIMER%27S+%26+DEMENTIA&btnG=";"Alzheimer's & Dementia";"102"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALZHEIMER%27S+%26+DEMENTIA&btnG=";"Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring";"49"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALZHEIMER%27S+%26+DEMENTIA&btnG=";"Alzheimer's & Dementia: Translational Research & Clinical Interventions";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ALZHEIMER%27S+%26+DEMENTIA&btnG=";"American Journal of Alzheimer's Disease & Other Dementias";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMB+EXPRESS&btnG=";"AMB Express";"47"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMBIENTE+E+SOCIEDADE&btnG=";"Educamazônia-Educação, Sociedade e Meio Ambiente";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMBIENTE+%26+SOCIEDADE&btnG=";"Ambiente & Sociedade";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AME+MEDICAL+JOURNAL&btnG=";"AME Medical Journal";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMERICAN+FAMILY+PHYSICIAN&btnG=";"American Family Physician";"57"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMERICAN+FAMILY+PHYSICIAN&btnG=";"The Journal of the American Board of Family Medicine";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMERICAN+JOURNAL+OF+CARDIOVASCULAR+DISEASE&btnG=";"American Journal of Cardiovascular Disease";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=AMERICAN+JOURNAL+OF+CARDIOVASCULAR+DRUGS&btnG=";"American Journal of Cardiovascular Drugs";"31"
